"","geography_level","geography_name","geography_id","sex","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"753","comuna","Loncoche",147,"Hombre",2011,56069.6,50000,"[38000, 80245]","[30000, 100300]"
"754","comuna","Loncoche",147,"Hombre",2012,129255.692307692,70168,"[58285, 244771]","[43000, 113500]"
"755","comuna","Loncoche",147,"Hombre",2013,104549.9,78333,"[54191, 173965]","[27204, 188417]"
"756","comuna","Loncoche",147,"Hombre",2014,192024.520556864,149680.809055809,"[114018, 312161]","[74882, 233067]"
"757","comuna","Loncoche",147,"Hombre",2015,151170.030777286,82002.7406397378,"[68820, 241280]","[32324, 193893]"
"758","comuna","Longaví",148,"Hombre",2010,131152.462964662,119938.790929464,"[111672, 151984]","[80673, 150136]"
"759","comuna","Longaví",148,"Hombre",2011,177607.692137787,151909.953277141,"[138883, 243376]","[108289, 179878]"
"760","comuna","Longaví",148,"Hombre",2012,165908.860609602,176606.465769169,"[140023, 189557]","[142798, 192828]"
"761","comuna","Longaví",148,"Hombre",2013,206861.474900275,197168.943473469,"[174346, 245806]","[161363, 227770]"
"762","comuna","Longaví",148,"Hombre",2014,202591.679741759,201714.218971666,"[170562, 228437]","[151563, 227345]"
"763","comuna","Longaví",148,"Hombre",2015,275729.489716841,257043.10032597,"[211165, 341399]","[220896, 280000]"
"764","comuna","Lonquimay",149,"Hombre",2010,401417.379206241,409719.589643381,"[258583, 543920]","[130013, 550538]"
"765","comuna","Lonquimay",149,"Hombre",2011,492445.743277755,414652.045092898,"[300403, 720763]","[185433, 697763]"
"766","comuna","Lonquimay",149,"Hombre",2012,208972.306189221,100562.108367121,"[96157, 346921]","[75856, 130093]"
"767","comuna","Lonquimay",149,"Hombre",2013,178689.042791626,85045.1607898857,"[116584, 282209]","[81367, 250000]"
"768","comuna","Lonquimay",149,"Hombre",2014,160044.148891999,107616.361110735,"[91321, 239037]","[49596, 160253]"
"769","comuna","Lonquimay",149,"Hombre",2015,182105.740184064,107009.573056863,"[127118, 246763]","[97983, 257043]"
"770","comuna","Los Álamos",150,"Hombre",2010,242059.369068911,219946.753051064,"[176935, 300049]","[139663, 299826]"
"771","comuna","Los Álamos",150,"Hombre",2011,263826.237740671,217619.052805494,"[214369, 325547]","[154498, 313498]"
"772","comuna","Los Álamos",150,"Hombre",2012,255781.921687806,252116.908105286,"[223613, 297047]","[203048, 290866]"
"773","comuna","Los Álamos",150,"Hombre",2013,326086.25545858,264636.192889254,"[276265, 369241]","[227034, 338716]"
"774","comuna","Los Álamos",150,"Hombre",2014,314872.127423062,269949.37183574,"[259879, 372913]","[236648, 324689]"
"775","comuna","Los Álamos",150,"Hombre",2015,348976.755526495,311659.997498279,"[309673, 394864]","[258914, 360587]"
"776","comuna","Los Andes",151,"Hombre",2010,605867.568100668,350342.53278528,"[484867, 803023]","[292639, 419013]"
"777","comuna","Los Andes",151,"Hombre",2011,511312.789968574,342152.401664091,"[449671, 579557]","[300000, 396703]"
"778","comuna","Los Andes",151,"Hombre",2012,491077.657979936,351578.608247422,"[433833, 558720]","[313873, 401804]"
"779","comuna","Los Andes",151,"Hombre",2013,472640.488484846,389750.725646616,"[434109, 508694]","[350000, 400304]"
"780","comuna","Los Andes",151,"Hombre",2014,562211.537405013,421373.701311796,"[512378, 614735]","[399925, 484324]"
"781","comuna","Los Andes",151,"Hombre",2015,562030.523801179,450000,"[504985, 612378]","[406473, 500000]"
"782","comuna","Los Ángeles",152,"Hombre",2010,304878.515939932,199863.214460186,"[261662, 370554]","[179648, 228617]"
"783","comuna","Los Ángeles",152,"Hombre",2011,337614.969938694,235375.164340238,"[299381, 376835]","[200957, 251208]"
"784","comuna","Los Ángeles",152,"Hombre",2012,361784.377129753,232233.854008559,"[326239, 412956]","[213861, 261428]"
"785","comuna","Los Ángeles",152,"Hombre",2013,360588.244700086,259018.162201043,"[307696, 409196]","[228748, 288228]"
"786","comuna","Los Ángeles",152,"Hombre",2014,403484.388167386,299992.27892713,"[356466, 475926]","[250000, 328002]"
"787","comuna","Los Ángeles",152,"Hombre",2015,517487.672141445,325000,"[434111, 622104]","[296052, 369861]"
"788","comuna","Los Lagos",153,"Hombre",2010,222422.700490562,200000,"[175443, 292658]","[158896, 267033]"
"789","comuna","Los Lagos",153,"Hombre",2011,230547.966071981,200000,"[160126, 291888]","[128983, 223462]"
"790","comuna","Los Lagos",153,"Hombre",2012,297586.210935606,286091.83059812,"[205844, 433075]","[154043, 342830]"
"791","comuna","Los Lagos",153,"Hombre",2013,345772.826029792,290481.472458002,"[255432, 436247]","[194572, 350474]"
"792","comuna","Los Lagos",153,"Hombre",2014,322372.617547126,262977.852998982,"[263447, 417949]","[202085, 404169]"
"793","comuna","Los Lagos",153,"Hombre",2015,346152.266917218,308918.825955137,"[282825, 420758]","[230244, 451834]"
"794","comuna","Los Muermos",154,"Hombre",2010,381464.35688568,317973.317087606,"[289902, 467570]","[173959, 559832]"
"795","comuna","Los Muermos",154,"Hombre",2011,467565.911975549,330015.148113801,"[358298, 585993]","[240000, 600000]"
"796","comuna","Los Muermos",154,"Hombre",2012,485034.843442208,320346.538602275,"[361991, 626311]","[173240, 770116]"
"797","comuna","Los Muermos",154,"Hombre",2013,303527.970960716,200008.142782465,"[203723, 419418]","[130121, 350000]"
"798","comuna","Los Muermos",154,"Hombre",2014,277150.214811083,224650.780203807,"[225027, 358125]","[180888, 345478]"
"799","comuna","Los Muermos",154,"Hombre",2015,1585958.44397693,294882.605220056,"[258782, 3760964]","[216465, 388598]"
"800","comuna","Los Sauces",155,"Hombre",2010,115562.710970912,92917.7026204047,"[69715, 184662]","[59298, 112110]"
"801","comuna","Los Sauces",155,"Hombre",2011,194613.276959137,61110.7897664019,"[82479, 382415]","[20654, 188374]"
"802","comuna","Los Sauces",155,"Hombre",2012,79776.8637886599,77185,"[57361, 100111]","[44432, 101715]"
"803","comuna","Los Sauces",155,"Hombre",2013,92102.4974893835,80156,"[46213, 128492]","[29887, 126914]"
"804","comuna","Los Sauces",155,"Hombre",2014,142982.125373638,104980.311269454,"[100436, 187127]","[69987, 219959]"
"805","comuna","Los Sauces",155,"Hombre",2015,88595.3476497743,68018.4015875882,"[65468, 110459]","[50161, 112771]"
"806","comuna","Los Vilos",156,"Hombre",2010,372249.696882537,230063.494127493,"[286053, 452472]","[199863, 266060]"
"807","comuna","Los Vilos",156,"Hombre",2011,297202.686530248,241678.829174693,"[247439, 375868]","[201794, 279105]"
"808","comuna","Los Vilos",156,"Hombre",2012,368227.167697423,296598.842707648,"[297177, 446974]","[212896, 321443]"
"809","comuna","Los Vilos",156,"Hombre",2013,536430.978722942,299983.394262749,"[295139, 924263]","[225305, 380436]"
"810","comuna","Los Vilos",156,"Hombre",2014,353734.980929446,293390.153369566,"[265332, 532244]","[227345, 369931]"
"811","comuna","Los Vilos",156,"Hombre",2015,266992.781299945,200698.307688118,"[189401, 355400]","[160438, 282993]"
"812","comuna","Lota",157,"Hombre",2010,288872.923173332,206934.080815146,"[259448, 322809]","[196192, 231306]"
"813","comuna","Lota",157,"Hombre",2011,277297.017335603,239440.294789424,"[250344, 314523]","[200876, 251208]"
"814","comuna","Lota",157,"Hombre",2012,338110.613175747,257709.561902667,"[294036, 403752]","[250387, 284361]"
"815","comuna","Lota",157,"Hombre",2013,325838.087462385,270663.516291252,"[299765, 359741]","[250085, 300000]"
"816","comuna","Lota",157,"Hombre",2014,345273.095742307,300000,"[322201, 376968]","[298062, 330145]"
"817","comuna","Lota",157,"Hombre",2015,353588.174230357,300081.183474654,"[331248, 382254]","[300000, 349192]"
"818","comuna","Lumaco",158,"Hombre",2010,125345.693811738,151959.856682168,"[84272, 172666]","[66660, 180000]"
"819","comuna","Lumaco",158,"Hombre",2014,277895.808347555,283928.747394352,"[206074, 361612]","[191475, 424377]"
"820","comuna","Lumaco",158,"Hombre",2015,198621.670409108,165626.25181328,"[128413, 254385]","[92475, 281141]"
"821","comuna","Machalí",159,"Hombre",2010,321410.845000123,244545.918357575,"[250739, 425874]","[200000, 315838]"
"822","comuna","Machalí",159,"Hombre",2011,331831.845725889,248110.325905643,"[238552, 448065]","[208888, 299574]"
"823","comuna","Macul",160,"Hombre",2010,382977.062827145,205406.00155928,"[280342, 692736]","[165782, 350343]"
"824","comuna","Macul",160,"Hombre",2011,495801.576933226,299041.083012127,"[348733, 813231]","[240980, 393895]"
"825","comuna","Macul",160,"Hombre",2012,435135.179967225,330924.271334373,"[336381, 569292]","[241349, 448758]"
"826","comuna","Macul",160,"Hombre",2013,505858.575581396,440280.180933441,"[420501, 656781]","[328023, 557755]"
"827","comuna","Macul",160,"Hombre",2014,593310.577394151,445942.43556577,"[497210, 709318]","[390023, 608347]"
"828","comuna","Macul",160,"Hombre",2015,654590.639172401,481088.955250547,"[519351, 852780]","[388361, 695824]"
"829","comuna","Máfil",161,"Hombre",2010,283277.430082474,209600.795866292,"[202116, 358169]","[172298, 296269]"
"830","comuna","Máfil",161,"Hombre",2011,306610.988039514,243579.22927739,"[234047, 403026]","[156922, 420472]"
"831","comuna","Máfil",161,"Hombre",2012,330992.996682638,387164.117213416,"[152797, 480435]","[80450, 462586]"
"832","comuna","Máfil",161,"Hombre",2013,245903.777564393,245081.78942612,"[179261, 328348]","[144946, 270433]"
"833","comuna","Máfil",161,"Hombre",2014,284361.785646606,262709.87303392,"[184763, 400127]","[151563, 404169]"
"834","comuna","Máfil",161,"Hombre",2015,334314.740957969,251018.65266208,"[167336, 527745]","[100394, 526315]"
"835","comuna","Maipú",162,"Hombre",2010,384898.533513929,300137.471474742,"[343434, 432817]","[254898, 300294]"
"836","comuna","Maipú",162,"Hombre",2011,438787.308584853,328014.364688472,"[402737, 493424]","[300089, 375004]"
"837","comuna","Maipú",162,"Hombre",2012,484954.940642884,366586.821172389,"[442434, 543007]","[346793, 401830]"
"838","comuna","Maipú",162,"Hombre",2013,599260.861010776,443282.517500274,"[542750, 666176]","[400028, 490664]"
"839","comuna","Maipú",162,"Hombre",2014,558332.129325103,404169.0354368,"[508658, 622504]","[380000, 452461]"
"840","comuna","Maipú",162,"Hombre",2015,638725.135531138,450022.637479867,"[564661, 714689]","[406000, 500135]"
"841","comuna","Malloa",163,"Hombre",2010,205085.128807383,200195.73302016,"[161126, 256492]","[167764, 230225]"
"842","comuna","Malloa",163,"Hombre",2011,326452.999096051,263266.300227445,"[205929, 462206]","[220561, 401933]"
"843","comuna","Malloa",163,"Hombre",2012,273865.233888116,241349.06008109,"[222702, 329397]","[201124, 372080]"
"844","comuna","Marchihue",164,"Hombre",2010,241267.780380847,199863.214460186,"[196835, 305062]","[171882, 240554]"
"845","comuna","Marchihue",164,"Hombre",2011,299876.578149954,209490.416682594,"[233820, 376207]","[185310, 231101]"
"846","comuna","Marchihue",164,"Hombre",2012,446875.310262318,210947.164948454,"[247671, 750615]","[199486, 247406]"
"847","comuna","Marchihue",164,"Hombre",2013,706696.762649715,250185.187780955,"[282679, 1606968]","[224575, 298867]"
"848","comuna","Marchihue",164,"Hombre",2014,373380.240974579,266929.411391135,"[303956, 461134]","[228407, 299967]"
"849","comuna","Marchihue",164,"Hombre",2015,432115.992316608,300081.183474654,"[358371, 536114]","[300000, 350015]"
"850","comuna","María Elena",165,"Hombre",2010,398568.597186644,411217.067970147,"[322573, 491791]","[246508, 505425]"
"851","comuna","María Pinto",166,"Hombre",2010,631858.443435019,179123.728878669,"[170954, 1511936]","[162534, 211206]"
"852","comuna","María Pinto",166,"Hombre",2011,955224.453496404,248844.908998368,"[218317, 3289418]","[184591, 305469]"
"853","comuna","María Pinto",166,"Hombre",2012,207326.800971828,200829.080090677,"[168821, 243655]","[140787, 226460]"
"854","comuna","María Pinto",166,"Hombre",2013,420699.226326034,328140.194703502,"[318370, 538248]","[267809, 480651]"
"855","comuna","María Pinto",166,"Hombre",2014,399072.860451376,319262.522708549,"[297873, 522623]","[276567, 588395]"
"856","comuna","María Pinto",166,"Hombre",2015,637588.138950299,367330.125646648,"[365203, 1071695]","[286258, 537180]"
"857","comuna","Mariquina",167,"Hombre",2010,296278.634152292,164812.608298613,"[150845, 481848]","[141548, 190186]"
"858","comuna","Mariquina",167,"Hombre",2011,288898.177252127,166587.812765781,"[178884, 435741]","[150725, 231827]"
"859","comuna","Mariquina",167,"Hombre",2012,241928.902937215,212532.682012977,"[198771, 293900]","[194128, 245856]"
"860","comuna","Mariquina",167,"Hombre",2013,292369.052594508,236007.408423351,"[234598, 352462]","[203294, 314700]"
"861","comuna","Mariquina",167,"Hombre",2014,344080.195692852,303126.7765776,"[266400, 424328]","[232397, 464794]"
"862","comuna","Mariquina",167,"Hombre",2015,197311.817376958,200814.922129664,"[115830, 276679]","[63859, 241982]"
"863","comuna","Maule",168,"Hombre",2010,195697.929182576,184622.998598386,"[157085, 232016]","[140000, 202298]"
"864","comuna","Maule",168,"Hombre",2011,404000,182000,"[166336, 789159]","[170000, 270000]"
"865","comuna","Maullín",169,"Hombre",2010,113030.845792917,106839.164149139,"[90128, 136385]","[73566, 124572]"
"866","comuna","Maullín",169,"Hombre",2011,324485.274844774,182825.450417834,"[206816, 477475]","[122170, 375645]"
"867","comuna","Maullín",169,"Hombre",2012,278670.785791656,210587.619663605,"[196051, 420316]","[124034, 266640]"
"868","comuna","Maullín",169,"Hombre",2013,297336.296795503,298867.110231973,"[254052, 361161]","[260352, 326828]"
"869","comuna","Maullín",169,"Hombre",2014,250463.475646809,201991.911064417,"[190643, 304850]","[157026, 301911]"
"870","comuna","Maullín",169,"Hombre",2015,197010.474355252,156414.773458434,"[161156, 240714]","[100000, 243297]"
"871","comuna","Mejillones",170,"Hombre",2010,398221.795100743,325157.846277244,"[304108, 492889]","[260832, 401765]"
"872","comuna","Mejillones",170,"Hombre",2011,596137.247920885,491687.058345884,"[487429, 734910]","[398721, 539158]"
"873","comuna","Mejillones",170,"Hombre",2012,550290.062342844,500000,"[444052, 691718]","[402147, 518079]"
"874","comuna","Mejillones",170,"Hombre",2013,534931.997624444,480650.70040669,"[453826, 614410]","[400000, 575265]"
"875","comuna","Mejillones",170,"Hombre",2014,592115.526137004,571106.875281996,"[544878, 661056]","[504928, 647171]"
"876","comuna","Mejillones",170,"Hombre",2015,621093.852283922,581868.095029097,"[532842, 726869]","[500135, 700189]"
"877","comuna","Melipilla",172,"Hombre",2010,320443.642262773,197910.099728123,"[237012, 444178]","[179877, 200070]"
"878","comuna","Melipilla",172,"Hombre",2011,294420.071097306,200000,"[244684, 379789]","[187087, 239233]"
"879","comuna","Melipilla",172,"Hombre",2012,312030.33289924,236059.922680412,"[262080, 428170]","[200109, 270655]"
"880","comuna","Melipilla",172,"Hombre",2013,314276.552770192,259518.875972699,"[272750, 399202]","[214843, 300000]"
"881","comuna","Melipilla",172,"Hombre",2014,418755.63703264,299943.746484155,"[331313, 508908]","[240000, 320000]"
"882","comuna","Melipilla",172,"Hombre",2015,407624.607703797,349096.344279102,"[352308, 471055]","[300081, 441569]"
"883","comuna","Molina",173,"Hombre",2010,246750.433940036,202996.663616466,"[206275, 294277]","[170543, 229910]"
"884","comuna","Molina",173,"Hombre",2011,305038.566650049,189931.471547062,"[217569, 436495]","[180873, 217165]"
"885","comuna","Molina",173,"Hombre",2012,313332.01213837,234042.299423666,"[241544, 386536]","[194540, 250272]"
"886","comuna","Molina",173,"Hombre",2013,346753.941683218,300000,"[282614, 414894]","[245416, 384157]"
"887","comuna","Molina",173,"Hombre",2014,354394.954307897,274830.099249771,"[293490, 453551]","[245203, 303065]"
"888","comuna","Molina",173,"Hombre",2015,392782.537437796,314076.081331258,"[343330, 468301]","[282497, 371021]"
"889","comuna","Monte Patria",174,"Hombre",2010,297735.221060757,195063.917817087,"[243705, 359980]","[177899, 203321]"
"890","comuna","Monte Patria",174,"Hombre",2011,308927.091969527,202163.544118456,"[250444, 382431]","[182000, 229195]"
"891","comuna","Monte Patria",174,"Hombre",2012,362375.07337383,250747.697699585,"[277707, 545119]","[220000, 300274]"
"892","comuna","Monte Patria",174,"Hombre",2013,319680.204821663,282709.863151238,"[273573, 363792]","[244137, 309552]"
"893","comuna","Monte Patria",174,"Hombre",2014,322849.511087526,290959.337901741,"[280859, 381574]","[229572, 328596]"
"894","comuna","Monte Patria",174,"Hombre",2015,301454.740473178,256039.025715322,"[261136, 338374]","[245066, 294150]"
"895","comuna","Mostazal",175,"Hombre",2012,336912.757731959,261172.680412371,"[194915, 522516]","[200902, 331488]"
"896","comuna","Mostazal",175,"Hombre",2013,313810.465743571,263999.28070491,"[239268, 401578]","[204226, 398489]"
"897","comuna","Mostazal",175,"Hombre",2014,273662.961077925,249953.12207013,"[232214, 335594]","[219959, 279947]"
"898","comuna","Mostazal",175,"Hombre",2015,332715.012177522,270073.065127189,"[258357, 425890]","[243203, 480130]"
"899","comuna","Mulchén",176,"Hombre",2010,184751.634802575,195783.646953132,"[142690, 219682]","[155275, 224623]"
